trial, posx, posy, posz, rot
4 , 4251.75293 , -6859.714844 , 75.0 , -157.192917
4 , 12321.641602 , 4916.438965 , 75.0 , -13.522786
4 , -12625.042969 , -13272.282227 , 75.0 , 147.389755
4 , 9903.148438 , -1488.165649 , 75.0 , -52.661118
4 , 4611.555176 , 7178.318848 , 75.0 , 64.639305
4 , 1222.105591 , -13024.108398 , 75.0 , -9.16621
4 , -1477.982544 , -994.540039 , 75.0 , -94.364746
4 , -13044.246094 , -4429.963379 , 75.0 , -167.857986
4 , 13432.573242 , 10787.517578 , 75.0 , 26.257769
4 , 6176.114258 , -10681.827148 , 75.0 , -23.922525
4 , 5368.028809 , 12749.200195 , 75.0 , 80.92218
4 , 7892.285156 , 3034.890137 , 75.0 , -29.074738
4 , -175.070435 , 13752.486328 , 75.0 , 46.480148
4 , -14384.977539 , 9558.048828 , 75.0 , 107.07328
4 , 6725.55127 , -3642.025391 , 75.0 , -24.945536
4 , 6350.268066 , 11803.628906 , 75.0 , -28.447168
4 , -1204.626587 , -11660.176758 , 75.0 , -77.386635
4 , 9499.811523 , -4197.560059 , 75.0 , 148.788651
4 , 5940.683594 , 3048.707031 , 75.0 , -86.136627
4 , 5455.48584 , -8120.191406 , 75.0 , 72.746071
4 , -12243.432617 , 4546.755371 , 75.0 , 105.527466
4 , 10084.711914 , 6729.979004 , 75.0 , 141.769867
