trial, posx, posy, posz, rot
4 , 8726.619141 , 416.010864 , 20.0 , -155.615128
4 , 1304.44812 , 8632.771484 , 20.0 , 3.304007
4 , 3804.448975 , 8632.771484 , 20.0 , 3.304007
4 , 2554.448975 , 10797.834961 , 20.0 , 3.304007
4 , 54.448158 , 10797.834961 , 20.0 , 3.304007
4 , -1195.55188 , 8632.771484 , 20.0 , 3.304007
4 , 54.448524 , 6467.70459 , 20.0 , 3.304007
4 , 2554.44873 , 6467.70459 , 20.0 , 3.304007
4 , -6819.241699 , -518.526733 , 20.0 , 95.822296
4 , -4319.241699 , -518.526733 , 20.0 , 95.822296
4 , -5569.241699 , 1646.536987 , 20.0 , 95.822296
4 , -8069.241699 , 1646.536743 , 20.0 , 95.822296
4 , -9319.242188 , -518.526978 , 20.0 , 95.822296
4 , -8069.241211 , -2683.591309 , 20.0 , 95.822296
4 , -5569.242188 , -2683.591309 , 20.0 , 95.822296
4 , 1914.06543 , -10264.045898 , 20.0 , -89.546204
4 , 4414.06543 , -10264.045898 , 20.0 , -89.546204
4 , 3164.06543 , -8098.982422 , 20.0 , -89.546204
4 , 664.065735 , -8098.982422 , 20.0 , -89.546204
4 , -585.934143 , -10264.045898 , 20.0 , -89.546204
4 , 664.066101 , -12429.109375 , 20.0 , -89.546204
4 , 3164.065186 , -12429.109375 , 20.0 , -89.546204
