trial, time, gameplay?, 1 (x y rot), 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28,
1 , 81.489998 , true , 11490.12793 -2203.466797 -63.815144,13990.12793 -2203.466797 -63.815144,12740.12793 -38.391125 -63.815144,10240.12793 -38.391369 -63.815144,8990.12793 -2203.467041 -63.815144,10240.12793 -4368.634766 -63.815144,12740.12793 -4368.634766 -63.815144,4849.994629 9684.775391 16.053106,7687.76416 9782.261719 16.053106,5534.48291 11686.62207 16.053106,3220.424316 11740.288086 16.053106,2161.241455 9630.277344 16.053106,3937.764404 7614.893555 16.053106,6315.244141 7579.656738 16.053106,-7760.202148 4448.82959 113.770157,-5260.202148 4448.82959 113.770157,-6510.202148 6613.893555 113.770157,-9008.220703 6613.893066 113.770157,-10257.897461 4448.82959 113.770157,-9008.220703 2284.158936 113.770157,-6510.202148 2284.158936 113.770157,-2058.364014 -8818.576172 151.664917,441.540375 -8818.576172 151.664917,-808.395325 -6653.512695 151.664917,-3308.673828 -6653.512695 151.664917,-4558.643555 -8818.576172 151.664917,-3308.673584 -10983.639648 151.664917,-808.395447 -10983.639648 151.664917,
1 , 81.989998 , true , 11496.969727 -2217.377441 -63.815144,13996.969727 -2217.377441 -63.815144,12746.969727 -52.300468 -63.815144,10246.969727 -52.300713 -63.815144,8996.969727 -2217.377686 -63.815144,10246.969727 -4382.54541 -63.815144,12746.969727 -4382.54541 -63.815144,4849.994629 9684.775391 16.053106,7702.658691 9786.560547 16.053106,5534.48291 11686.62207 16.053106,3220.424316 11740.288086 16.053106,2161.241455 9630.277344 16.053106,3952.658936 7619.177246 16.053106,6315.244141 7579.656738 16.053106,-7766.453613 4463.012695 113.770157,-5266.453613 4463.012695 113.770157,-6516.453613 6628.07666 113.770157,-9014.457031 6628.076172 113.770157,-10264.133789 4463.012695 113.770157,-9014.457031 2298.342041 113.770157,-6516.453613 2298.342041 113.770157,-2072.009766 -8811.219727 151.664917,427.897461 -8811.219727 151.664917,-822.037292 -6646.15625 151.664917,-3322.31958 -6646.15625 151.664917,-4572.281738 -8811.219727 151.664917,-3322.319336 -10976.283203 151.664917,-822.037415 -10976.283203 151.664917,
1 , 82.489998 , true , 11503.811523 -2231.288086 -63.815144,14003.811523 -2231.288086 -63.815144,12753.811523 -66.209793 -63.815144,10253.811523 -66.210037 -63.815144,9003.811523 -2231.28833 -63.815144,10253.811523 -4396.456055 -63.815144,12753.811523 -4396.456055 -63.815144,4849.994629 9684.775391 16.053106,7717.553223 9790.859375 16.053106,5534.48291 11686.62207 16.053106,3220.424316 11740.288086 16.053106,2161.241455 9630.277344 16.053106,3967.553467 7623.460938 16.053106,6315.244141 7579.656738 16.053106,-7772.705078 4477.195801 113.770157,-5272.705078 4477.195801 113.770157,-6522.705078 6642.259766 113.770157,-9020.693359 6642.259277 113.770157,-10270.370117 4477.195801 113.770157,-9020.693359 2312.525146 113.770157,-6522.705078 2312.525146 113.770157,-2085.655518 -8803.863281 151.664917,414.254547 -8803.863281 151.664917,-835.67926 -6638.799805 151.664917,-3335.965332 -6638.799805 151.664917,-4585.919922 -8803.863281 151.664917,-3335.965088 -10968.926758 151.664917,-835.679382 -10968.926758 151.664917,
1 , 82.989998 , true , 11510.65332 -2245.19873 -63.815144,14010.65332 -2245.19873 -63.815144,12760.65332 -80.119019 -63.815144,10260.65332 -80.119263 -63.815144,9010.65332 -2245.198975 -63.815144,10260.65332 -4410.366699 -63.815144,12760.65332 -4410.366699 -63.815144,4849.994629 9684.775391 16.053106,7732.447754 9795.158203 16.053106,5534.48291 11686.62207 16.053106,3220.424316 11740.288086 16.053106,2161.241455 9630.277344 16.053106,3982.447998 7627.744629 16.053106,6315.244141 7579.656738 16.053106,-7778.956543 4491.378906 113.770157,-5278.956543 4491.378906 113.770157,-6528.956543 6656.442871 113.770157,-9026.929688 6656.442383 113.770157,-10276.606445 4491.378906 113.770157,-9026.929688 2326.708252 113.770157,-6528.956543 2326.708252 113.770157,-2099.30127 -8796.506836 151.664917,400.611633 -8796.506836 151.664917,-849.321228 -6631.443359 151.664917,-3349.611084 -6631.443359 151.664917,-4599.558105 -8796.506836 151.664917,-3349.61084 -10961.570312 151.664917,-849.32135 -10961.570312 151.664917,
1 , 83.490997 , true , 11517.495117 -2259.109375 -63.815144,14017.495117 -2259.109375 -63.815144,12767.495117 -94.028244 -63.815144,10267.495117 -94.028488 -63.815144,9017.495117 -2259.109619 -63.815144,10267.495117 -4424.277344 -63.815144,12767.495117 -4424.277344 -63.815144,4849.994629 9684.775391 16.053106,7747.342285 9799.457031 16.053106,5534.48291 11686.62207 16.053106,3220.424316 11740.288086 16.053106,2161.241455 9630.277344 16.053106,3988.694092 7629.541016 16.053106,6315.244141 7579.656738 16.053106,-7785.208008 4505.562012 113.770157,-5285.208008 4505.562012 113.770157,-6535.208008 6670.625977 113.770157,-9033.166016 6670.625488 113.770157,-10282.842773 4505.562012 113.770157,-9033.166016 2340.891357 113.770157,-6535.208008 2340.891357 113.770157,-2112.947021 -8789.150391 151.664917,386.968719 -8789.150391 151.664917,-862.963196 -6624.086914 151.664917,-3363.256836 -6624.086914 151.664917,-4613.196289 -8789.150391 151.664917,-3363.256592 -10954.213867 151.664917,-862.963318 -10954.213867 151.664917,
1 , 83.990997 , true , 11524.336914 -2273.02002 -63.815144,14024.336914 -2273.02002 -63.815144,12774.336914 -107.937469 -63.815144,10274.336914 -107.937714 -63.815144,9024.336914 -2273.020264 -63.815144,10274.336914 -4438.187988 -63.815144,12774.336914 -4438.187988 -63.815144,4849.994629 9684.775391 16.053106,7762.236816 9803.755859 16.053106,5534.48291 11686.62207 16.053106,3220.424316 11740.288086 16.053106,2161.241455 9630.277344 16.053106,3988.694092 7629.541016 16.053106,6315.244141 7579.656738 16.053106,-7791.459473 4519.745117 113.770157,-5291.459473 4519.745117 113.770157,-6541.459473 6684.809082 113.770157,-9039.402344 6684.808594 113.770157,-10289.079102 4519.745117 113.770157,-9039.402344 2355.074463 113.770157,-6541.459473 2355.074463 113.770157,-2126.592773 -8781.793945 151.664917,373.325806 -8781.793945 151.664917,-876.605164 -6616.730469 151.664917,-3376.902588 -6616.730469 151.664917,-4626.834473 -8781.793945 151.664917,-3376.902344 -10946.857422 151.664917,-876.605286 -10946.857422 151.664917,
1 , 84.490997 , true , 11531.178711 -2286.930664 -63.815144,14031.178711 -2286.930664 -63.815144,12781.178711 -121.846695 -63.815144,10281.178711 -121.846939 -63.815144,9031.178711 -2286.930908 -63.815144,10281.178711 -4452.098633 -63.815144,12781.178711 -4452.098633 -63.815144,4849.994629 9684.775391 16.053106,7777.131348 9808.054688 16.053106,5534.48291 11686.62207 16.053106,3220.424316 11740.288086 16.053106,2161.241455 9630.277344 16.053106,3988.694092 7629.541016 16.053106,6315.244141 7579.656738 16.053106,-7797.710938 4533.928223 113.770157,-5297.710938 4533.928223 113.770157,-6547.710938 6698.992188 113.770157,-9045.638672 6698.991699 113.770157,-10295.31543 4533.928223 113.770157,-9045.638672 2369.257568 113.770157,-6547.710938 2369.257568 113.770157,-2140.238525 -8774.4375 151.664917,359.682892 -8774.4375 151.664917,-890.247131 -6609.374023 151.664917,-3390.54834 -6609.374023 151.664917,-4640.472656 -8774.4375 151.664917,-3390.548096 -10939.500977 151.664917,-890.247253 -10939.500977 151.664917,
1 , 84.990997 , true , 11538.020508 -2300.841309 -63.815144,14038.020508 -2300.841309 -63.815144,12788.020508 -135.75592 -63.815144,10288.020508 -135.756165 -63.815144,9038.020508 -2300.841553 -63.815144,10288.020508 -4466.009277 -63.815144,12788.020508 -4466.009277 -63.815144,4849.994629 9684.775391 16.053106,7792.025879 9812.353516 16.053106,5534.48291 11686.62207 16.053106,3220.424316 11740.288086 16.053106,2161.241455 9630.277344 16.053106,3988.694092 7629.541016 16.053106,6315.244141 7579.656738 16.053106,-7803.962402 4548.111328 113.770157,-5303.962402 4548.111328 113.770157,-6553.962402 6713.175293 113.770157,-9051.875 6713.174805 113.770157,-10301.551758 4548.111328 113.770157,-9051.875 2383.440674 113.770157,-6553.962402 2383.440674 113.770157,-2153.884277 -8767.081055 151.664917,346.039978 -8767.081055 151.664917,-903.889099 -6602.017578 151.664917,-3404.194092 -6602.017578 151.664917,-4654.11084 -8767.081055 151.664917,-3404.193848 -10932.144531 151.664917,-903.889221 -10932.144531 151.664917,
1 , 85.490997 , true , 11544.862305 -2314.751953 -63.815144,14044.862305 -2314.751953 -63.815144,12794.862305 -149.665146 -63.815144,10294.862305 -149.66539 -63.815144,9044.862305 -2314.752197 -63.815144,10294.862305 -4479.919922 -63.815144,12794.862305 -4479.919922 -63.815144,4849.994629 9684.775391 16.053106,7806.92041 9816.652344 16.053106,5534.48291 11686.62207 16.053106,3220.424316 11740.288086 16.053106,2161.241455 9630.277344 16.053106,3988.694092 7629.541016 16.053106,6315.244141 7579.656738 16.053106,-7810.213867 4562.294434 113.770157,-5310.213867 4562.294434 113.770157,-6560.213867 6727.358398 113.770157,-9058.111328 6727.35791 113.770157,-10307.788086 4562.294434 113.770157,-9058.111328 2397.623779 113.770157,-6560.213867 2397.623779 113.770157,-2167.530029 -8759.724609 151.664917,332.397064 -8759.724609 151.664917,-917.531067 -6594.661133 151.664917,-3417.839844 -6594.661133 151.664917,-4667.749023 -8759.724609 151.664917,-3417.8396 -10924.788086 151.664917,-917.531189 -10924.788086 151.664917,
1 , 85.990997 , true , 11551.704102 -2328.662598 -63.815144,14051.704102 -2328.662598 -63.815144,12801.704102 -163.574371 -63.815144,10301.704102 -163.574615 -63.815144,9051.704102 -2328.662842 -63.815144,10301.704102 -4493.830566 -63.815144,12801.704102 -4493.830566 -63.815144,4849.994629 9684.775391 16.053106,7821.814941 9820.951172 16.053106,5534.48291 11686.62207 16.053106,3220.424316 11740.288086 16.053106,2161.241455 9630.277344 16.053106,3988.694092 7629.541016 16.053106,6315.244141 7579.656738 16.053106,-7816.465332 4576.477539 113.770157,-5316.465332 4576.477539 113.770157,-6566.465332 6741.541504 113.770157,-9064.347656 6741.541016 113.770157,-10314.024414 4576.477539 113.770157,-9064.347656 2411.806885 113.770157,-6566.465332 2411.806885 113.770157,-2181.175781 -8752.368164 151.664917,318.75415 -8752.368164 151.664917,-931.173035 -6587.304688 151.664917,-3431.485596 -6587.304688 151.664917,-4681.387207 -8752.368164 151.664917,-3431.485352 -10917.431641 151.664917,-931.173157 -10917.431641 151.664917,
1 , 86.490997 , true , 11558.545898 -2342.573242 -63.815144,14058.545898 -2342.573242 -63.815144,12808.545898 -177.483597 -63.815144,10308.545898 -177.483841 -63.815144,9058.545898 -2342.573486 -63.815144,10308.545898 -4507.741211 -63.815144,12808.545898 -4507.741211 -63.815144,4849.994629 9684.775391 16.053106,7836.709473 9825.25 16.053106,5534.48291 11686.62207 16.053106,3220.424316 11740.288086 16.053106,2161.241455 9630.277344 16.053106,3988.694092 7629.541016 16.053106,6315.244141 7579.656738 16.053106,-7822.716797 4590.660645 113.770157,-5322.716797 4590.660645 113.770157,-6572.716797 6755.724609 113.770157,-9070.583984 6755.724121 113.770157,-10320.260742 4590.660645 113.770157,-9070.583984 2425.98999 113.770157,-6572.716797 2425.98999 113.770157,-2194.821533 -8745.011719 151.664917,305.111237 -8745.011719 151.664917,-944.815002 -6579.948242 151.664917,-3445.131348 -6579.948242 151.664917,-4695.025391 -8745.011719 151.664917,-3445.131104 -10910.075195 151.664917,-944.815125 -10910.075195 151.664917,
1 , 86.990997 , true , 11565.387695 -2356.483887 -63.815144,14065.387695 -2356.483887 -63.815144,12815.387695 -191.392822 -63.815144,10315.387695 -191.393066 -63.815144,9065.387695 -2356.484131 -63.815144,10315.387695 -4521.651855 -63.815144,12815.387695 -4521.651855 -63.815144,4849.994629 9684.775391 16.053106,7851.604004 9829.548828 16.053106,5534.48291 11686.62207 16.053106,3220.424316 11740.288086 16.053106,2161.241455 9630.277344 16.053106,3988.694092 7629.541016 16.053106,6315.244141 7579.656738 16.053106,-7828.968262 4604.84375 113.770157,-5328.968262 4604.84375 113.770157,-6578.968262 6769.907715 113.770157,-9076.820312 6769.907227 113.770157,-10326.49707 4604.84375 113.770157,-9076.820312 2440.173096 113.770157,-6578.968262 2440.173096 113.770157,-2208.467285 -8737.655273 151.664917,291.468323 -8737.655273 151.664917,-958.45697 -6572.591797 151.664917,-3458.7771 -6572.591797 151.664917,-4708.663574 -8737.655273 151.664917,-3458.776855 -10902.71875 151.664917,-958.457092 -10902.71875 151.664917,
1 , 87.490997 , true , 11572.229492 -2370.394531 -63.815144,14072.229492 -2370.394531 -63.815144,12822.229492 -205.302048 -63.815144,10322.229492 -205.302292 -63.815144,9072.229492 -2370.394775 -63.815144,10322.229492 -4535.5625 -63.815144,12822.229492 -4535.5625 -63.815144,4849.994629 9684.775391 16.053106,7866.498535 9833.847656 16.053106,5534.48291 11686.62207 16.053106,3220.424316 11740.288086 16.053106,2161.241455 9630.277344 16.053106,3988.694092 7629.541016 16.053106,6315.244141 7579.656738 16.053106,-7835.219727 4619.026855 113.770157,-5335.219727 4619.026855 113.770157,-6585.219727 6784.09082 113.770157,-9083.056641 6784.090332 113.770157,-10332.733398 4619.026855 113.770157,-9083.056641 2454.356201 113.770157,-6585.219727 2454.356201 113.770157,-2222.113037 -8730.298828 151.664917,277.825409 -8730.298828 151.664917,-972.098938 -6565.235352 151.664917,-3472.422852 -6565.235352 151.664917,-4722.301758 -8730.298828 151.664917,-3472.422607 -10895.362305 151.664917,-972.09906 -10895.362305 151.664917,
1 , 87.990997 , true , 11579.071289 -2384.305176 -63.815144,14079.071289 -2384.305176 -63.815144,12829.071289 -219.211273 -63.815144,10329.071289 -219.211517 -63.815144,9079.071289 -2384.30542 -63.815144,10329.071289 -4549.473145 -63.815144,12829.071289 -4549.473145 -63.815144,4849.994629 9684.775391 16.053106,7881.393066 9838.146484 16.053106,5534.48291 11686.62207 16.053106,3220.424316 11740.288086 16.053106,2161.241455 9630.277344 16.053106,3988.694092 7629.541016 16.053106,6315.244141 7579.656738 16.053106,-7841.471191 4633.209961 113.770157,-5341.471191 4633.209961 113.770157,-6591.471191 6798.273926 113.770157,-9089.292969 6798.273438 113.770157,-10338.969727 4633.209961 113.770157,-9089.292969 2468.539307 113.770157,-6591.471191 2468.539307 113.770157,-2235.758789 -8722.942383 151.664917,264.182495 -8722.942383 151.664917,-985.740906 -6557.878906 151.664917,-3486.068604 -6557.878906 151.664917,-4735.939941 -8722.942383 151.664917,-3486.068359 -10888.005859 151.664917,-985.741028 -10888.005859 151.664917,
1 , 88.490997 , true , 11585.913086 -2398.21582 -63.815144,14085.913086 -2398.21582 -63.815144,12835.913086 -233.120499 -63.815144,10335.913086 -233.120743 -63.815144,9085.913086 -2398.216064 -63.815144,10335.913086 -4563.383789 -63.815144,12835.913086 -4563.383789 -63.815144,4849.994629 9684.775391 16.053106,7896.287598 9842.445312 16.053106,5534.48291 11686.62207 16.053106,3220.424316 11740.288086 16.053106,2161.241455 9630.277344 16.053106,3988.694092 7629.541016 16.053106,6315.244141 7579.656738 16.053106,-7847.722656 4647.393066 113.770157,-5347.722656 4647.393066 113.770157,-6597.722656 6812.457031 113.770157,-9095.529297 6812.456543 113.770157,-10345.206055 4647.393066 113.770157,-9095.529297 2482.722412 113.770157,-6597.722656 2482.722412 113.770157,-2249.404541 -8715.585938 151.664917,250.539581 -8715.585938 151.664917,-999.382874 -6550.522461 151.664917,-3499.714355 -6550.522461 151.664917,-4749.578125 -8715.585938 151.664917,-3499.714111 -10880.649414 151.664917,-999.382996 -10880.649414 151.664917,
1 , 88.990997 , true , 11592.754883 -2412.126465 -63.815144,14092.754883 -2412.126465 -63.815144,12842.754883 -247.029724 -63.815144,10342.754883 -247.029968 -63.815144,9092.754883 -2412.126709 -63.815144,10342.754883 -4577.294434 -63.815144,12842.754883 -4577.294434 -63.815144,4849.994629 9684.775391 16.053106,7911.182129 9846.744141 16.053106,5534.48291 11686.62207 16.053106,3220.424316 11740.288086 16.053106,2161.241455 9630.277344 16.053106,3988.694092 7629.541016 16.053106,6315.244141 7579.656738 16.053106,-7853.974121 4661.576172 113.770157,-5353.974121 4661.576172 113.770157,-6603.974121 6826.640137 113.770157,-9101.765625 6826.639648 113.770157,-10351.442383 4661.576172 113.770157,-9101.765625 2496.905518 113.770157,-6603.974121 2496.905518 113.770157,-2263.050293 -8708.229492 151.664917,236.896667 -8708.229492 151.664917,-1013.024841 -6543.166016 151.664917,-3513.360107 -6543.166016 151.664917,-4763.216309 -8708.229492 151.664917,-3513.359863 -10873.292969 151.664917,-1013.024963 -10873.292969 151.664917,
1 , 89.491997 , true , 11599.59668 -2426.037109 -63.815144,14099.59668 -2426.037109 -63.815144,12849.59668 -260.939117 -63.815144,10349.59668 -260.939362 -63.815144,9099.59668 -2426.037354 -63.815144,10349.59668 -4591.205078 -63.815144,12849.59668 -4591.205078 -63.815144,4849.994629 9684.775391 16.053106,7926.07666 9851.042969 16.053106,5534.48291 11686.62207 16.053106,3220.424316 11740.288086 16.053106,2161.241455 9630.277344 16.053106,3988.694092 7629.541016 16.053106,6315.244141 7579.656738 16.053106,-7860.225586 4675.759277 113.770157,-5360.225586 4675.759277 113.770157,-6610.225586 6840.823242 113.770157,-9108.001953 6840.822754 113.770157,-10357.678711 4675.759277 113.770157,-9108.001953 2511.088623 113.770157,-6610.225586 2511.088623 113.770157,-2276.696045 -8700.873047 151.664917,223.253754 -8700.873047 151.664917,-1026.66687 -6535.80957 151.664917,-3527.005859 -6535.80957 151.664917,-4776.854492 -8700.873047 151.664917,-3527.005615 -10865.936523 151.664917,-1026.666992 -10865.936523 151.664917,
1 , 89.990997 , true , 11606.438477 -2439.947754 -63.815144,14106.438477 -2439.947754 -63.815144,12856.438477 -274.848816 -63.815144,10356.438477 -274.84906 -63.815144,9106.438477 -2439.947998 -63.815144,10356.438477 -4605.115723 -63.815144,12856.438477 -4605.115723 -63.815144,4849.994629 9684.775391 16.053106,7940.971191 9855.341797 16.053106,5534.48291 11686.62207 16.053106,3220.424316 11740.288086 16.053106,2161.241455 9630.277344 16.053106,3988.694092 7629.541016 16.053106,6315.244141 7579.656738 16.053106,-7866.477051 4689.942383 113.770157,-5366.477051 4689.942383 113.770157,-6616.477051 6855.006348 113.770157,-9114.238281 6855.005859 113.770157,-10363.915039 4689.942383 113.770157,-9114.238281 2525.271729 113.770157,-6616.477051 2525.271729 113.770157,-2290.341797 -8693.516602 151.664917,209.61084 -8693.516602 151.664917,-1040.308838 -6528.453125 151.664917,-3540.651611 -6528.453125 151.664917,-4790.492676 -8693.516602 151.664917,-3540.651367 -10858.580078 151.664917,-1040.30896 -10858.580078 151.664917,
1 , 90.491997 , true , 11613.280273 -2453.858398 -63.815144,14113.280273 -2453.858398 -63.815144,12863.280273 -288.758514 -63.815144,10363.280273 -288.758759 -63.815144,9113.280273 -2453.858643 -63.815144,10363.280273 -4619.026367 -63.815144,12863.280273 -4619.026367 -63.815144,4849.994629 9684.775391 16.053106,7955.865723 9859.640625 16.053106,5534.48291 11686.62207 16.053106,3220.424316 11740.288086 16.053106,2161.241455 9630.277344 16.053106,3988.694092 7629.541016 16.053106,6315.244141 7579.656738 16.053106,-7872.728516 4704.125488 113.770157,-5372.728516 4704.125488 113.770157,-6622.728516 6869.189453 113.770157,-9120.474609 6869.188965 113.770157,-10370.151367 4704.125488 113.770157,-9120.474609 2539.454834 113.770157,-6622.728516 2539.454834 113.770157,-2303.987549 -8686.160156 151.664917,195.967926 -8686.160156 151.664917,-1053.950806 -6521.09668 151.664917,-3554.297363 -6521.09668 151.664917,-4804.130859 -8686.160156 151.664917,-3554.297119 -10851.223633 151.664917,-1053.950928 -10851.223633 151.664917,
1 , 90.991997 , true , 11620.12207 -2467.769043 -63.815144,14120.12207 -2467.769043 -63.815144,12870.12207 -302.668213 -63.815144,10370.12207 -302.668457 -63.815144,9120.12207 -2467.769287 -63.815144,10370.12207 -4632.937012 -63.815144,12870.12207 -4632.937012 -63.815144,4849.994629 9684.775391 16.053106,7970.760254 9863.939453 16.053106,5534.48291 11686.62207 16.053106,3220.424316 11740.288086 16.053106,2161.241455 9630.277344 16.053106,3988.694092 7629.541016 16.053106,6315.244141 7579.656738 16.053106,-7878.97998 4718.308594 113.770157,-5378.97998 4718.308594 113.770157,-6628.97998 6883.372559 113.770157,-9126.710938 6883.37207 113.770157,-10376.387695 4718.308594 113.770157,-9126.710938 2553.637939 113.770157,-6628.97998 2553.637939 113.770157,-2317.633301 -8678.803711 151.664917,182.325012 -8678.803711 151.664917,-1067.592773 -6513.740234 151.664917,-3567.943115 -6513.740234 151.664917,-4817.769043 -8678.803711 151.664917,-3567.942871 -10843.867188 151.664917,-1067.592896 -10843.867188 151.664917,
1 , 91.491997 , true , 11626.963867 -2481.679688 -63.815144,14126.963867 -2481.679688 -63.815144,12876.963867 -316.577911 -63.815144,10376.963867 -316.578156 -63.815144,9126.963867 -2481.679932 -63.815144,10376.963867 -4646.847656 -63.815144,12876.963867 -4646.847656 -63.815144,4849.994629 9684.775391 16.053106,7985.654785 9868.238281 16.053106,5534.48291 11686.62207 16.053106,3220.424316 11740.288086 16.053106,2161.241455 9630.277344 16.053106,3988.694092 7629.541016 16.053106,6315.244141 7579.656738 16.053106,-7885.231445 4732.491699 113.770157,-5385.231445 4732.491699 113.770157,-6635.231445 6897.555664 113.770157,-9132.947266 6897.555176 113.770157,-10382.624023 4732.491699 113.770157,-9132.947266 2567.821045 113.770157,-6635.231445 2567.821045 113.770157,-2331.279053 -8671.447266 151.664917,168.682098 -8671.447266 151.664917,-1081.234741 -6506.383789 151.664917,-3581.588867 -6506.383789 151.664917,-4831.407227 -8671.447266 151.664917,-3581.588623 -10836.510742 151.664917,-1081.234863 -10836.510742 151.664917,
1 , 91.991997 , true , 11633.805664 -2495.590332 -63.815144,14133.805664 -2495.590332 -63.815144,12883.805664 -330.48761 -63.815144,10383.805664 -330.487854 -63.815144,9133.805664 -2495.590576 -63.815144,10383.805664 -4660.758301 -63.815144,12883.805664 -4660.758301 -63.815144,4849.994629 9684.775391 16.053106,8000.549316 9872.537109 16.053106,5534.48291 11686.62207 16.053106,3220.424316 11740.288086 16.053106,2161.241455 9630.277344 16.053106,3988.694092 7629.541016 16.053106,6315.244141 7579.656738 16.053106,-7891.48291 4746.674805 113.770157,-5391.48291 4746.674805 113.770157,-6641.48291 6911.73877 113.770157,-9139.183594 6911.738281 113.770157,-10388.860352 4746.674805 113.770157,-9139.183594 2582.00415 113.770157,-6641.48291 2582.00415 113.770157,-2344.924805 -8664.09082 151.664917,155.039185 -8664.09082 151.664917,-1094.876709 -6499.027344 151.664917,-3595.234619 -6499.027344 151.664917,-4845.04541 -8664.09082 151.664917,-3595.234375 -10829.154297 151.664917,-1094.876831 -10829.154297 151.664917,
1 , 92.491997 , true , 11640.647461 -2509.500977 -63.815144,14140.647461 -2509.500977 -63.815144,12890.647461 -344.397308 -63.815144,10390.647461 -344.397552 -63.815144,9140.647461 -2509.501221 -63.815144,10390.647461 -4674.668945 -63.815144,12890.647461 -4674.668945 -63.815144,4849.994629 9684.775391 16.053106,8015.443848 9876.835938 16.053106,5534.48291 11686.62207 16.053106,3220.424316 11740.288086 16.053106,2161.241455 9630.277344 16.053106,3988.694092 7629.541016 16.053106,6315.244141 7579.656738 16.053106,-7897.734375 4760.85791 113.770157,-5397.734375 4760.85791 113.770157,-6647.734375 6925.921875 113.770157,-9145.419922 6925.921387 113.770157,-10395.09668 4760.85791 113.770157,-9145.419922 2596.187256 113.770157,-6647.734375 2596.187256 113.770157,-2358.570557 -8656.734375 151.664917,141.396271 -8656.734375 151.664917,-1108.518677 -6491.670898 151.664917,-3608.880371 -6491.670898 151.664917,-4858.683594 -8656.734375 151.664917,-3608.880127 -10821.797852 151.664917,-1108.518799 -10821.797852 151.664917,
1 , 92.991997 , true , 11647.489258 -2523.411621 -63.815144,14147.489258 -2523.411621 -63.815144,12897.489258 -358.307007 -63.815144,10397.489258 -358.307251 -63.815144,9147.489258 -2523.411865 -63.815144,10397.489258 -4688.57959 -63.815144,12897.489258 -4688.57959 -63.815144,4849.994629 9684.775391 16.053106,8030.338379 9881.134766 16.053106,5534.48291 11686.62207 16.053106,3220.424316 11740.288086 16.053106,2161.241455 9630.277344 16.053106,3988.694092 7629.541016 16.053106,6315.244141 7579.656738 16.053106,-7903.98584 4775.041016 113.770157,-5403.98584 4775.041016 113.770157,-6653.98584 6940.10498 113.770157,-9151.65625 6940.104492 113.770157,-10401.333008 4775.041016 113.770157,-9151.65625 2610.370361 113.770157,-6653.98584 2610.370361 113.770157,-2372.216309 -8649.37793 151.664917,127.753357 -8649.37793 151.664917,-1122.160645 -6484.314453 151.664917,-3622.526123 -6484.314453 151.664917,-4872.321777 -8649.37793 151.664917,-3622.525879 -10814.441406 151.664917,-1122.160767 -10814.441406 151.664917,
1 , 93.491997 , true , 11654.331055 -2537.322266 -63.815144,14154.331055 -2537.322266 -63.815144,12904.331055 -372.216705 -63.815144,10404.331055 -372.216949 -63.815144,9154.331055 -2537.32251 -63.815144,10404.331055 -4702.490234 -63.815144,12904.331055 -4702.490234 -63.815144,4849.994629 9684.775391 16.053106,8045.23291 9885.433594 16.053106,5534.48291 11686.62207 16.053106,3220.424316 11740.288086 16.053106,2161.241455 9630.277344 16.053106,3988.694092 7629.541016 16.053106,6315.244141 7579.656738 16.053106,-7910.237305 4789.224121 113.770157,-5410.237305 4789.224121 113.770157,-6660.237305 6954.288086 113.770157,-9157.892578 6954.287598 113.770157,-10407.569336 4789.224121 113.770157,-9157.892578 2624.553467 113.770157,-6660.237305 2624.553467 113.770157,-2385.862061 -8642.021484 151.664917,114.110443 -8642.021484 151.664917,-1135.802612 -6476.958008 151.664917,-3636.171875 -6476.958008 151.664917,-4885.959961 -8642.021484 151.664917,-3636.171631 -10807.084961 151.664917,-1135.802734 -10807.084961 151.664917,
1 , 93.991997 , true , 11661.172852 -2551.23291 -63.815144,14161.172852 -2551.23291 -63.815144,12911.172852 -386.126404 -63.815144,10411.172852 -386.126648 -63.815144,9161.172852 -2551.233154 -63.815144,10411.172852 -4716.400879 -63.815144,12911.172852 -4716.400879 -63.815144,4849.994629 9684.775391 16.053106,8060.127441 9889.732422 16.053106,5534.48291 11686.62207 16.053106,3220.424316 11740.288086 16.053106,2161.241455 9630.277344 16.053106,3988.694092 7629.541016 16.053106,6315.244141 7579.656738 16.053106,-7916.48877 4803.407227 113.770157,-5416.48877 4803.407227 113.770157,-6666.48877 6968.471191 113.770157,-9164.128906 6968.470703 113.770157,-10413.805664 4803.407227 113.770157,-9164.128906 2638.736572 113.770157,-6666.48877 2638.736572 113.770157,-2399.507812 -8634.665039 151.664917,100.467529 -8634.665039 151.664917,-1149.44458 -6469.601562 151.664917,-3649.817627 -6469.601562 151.664917,-4899.598145 -8634.665039 151.664917,-3649.817383 -10799.728516 151.664917,-1149.444702 -10799.728516 151.664917,
