trial, posx, posy, posz, rot
4 , -7414.231934 , -2186.906982 , 75.0 , 99.289444
4 , -3239.904297 , 12213.933594 , 75.0 , 8.330684
4 , 6141.204102 , -9650.313477 , 75.0 , -54.894646
4 , 1636.167969 , -4220.679688 , 75.0 , 115.03125
4 , -1148.245117 , 2613.800781 , 75.0 , -0.372742
4 , 13687.237305 , -8284.947266 , 75.0 , -33.516926
4 , -10775.895508 , -4644.647461 , 75.0 , 33.507946
4 , 4647.59082 , 1165.434814 , 75.0 , 120.989975
4 , -11780.649414 , -9211.990234 , 75.0 , -140.701447
4 , -14156.270508 , -12811.884766 , 75.0 , 26.540476
4 , -5498.580078 , 8911.75 , 75.0 , 85.567474
4 , 8326.936523 , 11170.101562 , 75.0 , -158.871887
4 , 11911.920898 , 9820.148438 , 75.0 , 7.000909
4 , 9777.381836 , -6932.900391 , 75.0 , -50.351727
4 , 14445.333008 , -9688.591797 , 75.0 , -38.936928
4 , -4590.334961 , 7748.535156 , 75.0 , 49.153229
4 , 7295.383789 , -13844.410156 , 75.0 , 156.000198
4 , -11894.907227 , -7182.325195 , 75.0 , 10.394299
4 , -5699.600586 , 14344.188477 , 75.0 , -64.387596
4 , 13295.793945 , 9772.125 , 75.0 , 63.655891
4 , 5976.723633 , -6326.935547 , 75.0 , 146.045395
4 , -8528.458984 , 10787.431641 , 75.0 , 77.744164
