trial,time,gameplay?,player x,player y,player z,player heading,reward count per TR,shrub in view?,crow in view?,water in view?,deer in view?,UTC
1 , 5.407 , true , 0.0 , 0.0 , 168.366928 , 0.0 , 0 , false , false , false , false , 19:47:17:826
1 , 5.608 , true , 0.0 , 0.0 , 168.366928 , 0.0 , 0 , false , false , false , false , 19:47:18:27
1 , 5.818 , true , 0.0 , 0.0 , 168.366928 , 0.0 , 0 , false , false , false , false , 19:47:18:237
1 , 6.027 , true , 14.91826 , 0.0 , 168.366928 , 0.0 , 0 , false , false , false , false , 19:47:18:447
1 , 6.237 , true , 110.486252 , 0.0 , 168.366928 , 0.0 , 0 , false , false , false , false , 19:47:18:656
1 , 6.447 , true , 236.322083 , 0.0 , 168.366928 , 0.0 , 0 , false , false , false , false , 19:47:18:866
1 , 6.657 , true , 361.143555 , 12.404337 , 168.366928 , 18.145847 , 0 , false , false , false , false , 19:47:19:76
1 , 6.866 , true , 481.765106 , 48.079258 , 168.366928 , 18.145847 , 0 , false , false , false , false , 19:47:19:285
1 , 7.076 , true , 601.362366 , 87.171837 , 168.366928 , 23.589466 , 0 , false , false , false , false , 19:47:19:495
1 , 7.286 , true , 713.503601 , 143.650192 , 168.366928 , 34.487904 , 0 , false , false , false , false , 19:47:19:705
1 , 7.495 , true , 818.126709 , 213.531021 , 168.366928 , 34.487904 , 0 , false , false , false , false , 19:47:19:914
1 , 7.705 , true , 916.898865 , 291.082092 , 168.366928 , 50.823231 , 0 , false , false , false , false , 19:47:20:124
1 , 7.915 , true , 999.631104 , 385.817932 , 168.366928 , 50.823231 , 0 , false , false , false , false , 19:47:20:334
1 , 8.125 , true , 1079.38147 , 483.119843 , 168.366928 , 50.823231 , 0 , false , false , false , false , 19:47:20:544
1 , 8.334 , true , 1158.880249 , 580.628174 , 168.366928 , 50.823231 , 0 , false , false , false , false , 19:47:20:753
1 , 8.544 , true , 1228.804443 , 684.965759 , 168.366928 , 65.352982 , 0 , false , false , false , false , 19:47:20:963
1 , 8.754 , true , 1283.344604 , 798.326965 , 168.366928 , 65.352982 , 0 , false , false , false , false , 19:47:21:173
1 , 8.964 , true , 1335.9823 , 912.594421 , 168.366928 , 65.352982 , 0 , false , false , false , false , 19:47:21:383
1 , 9.173 , true , 1387.60376 , 1027.316528 , 168.366928 , 74.425636 , 0 , false , false , false , false , 19:47:21:592
1 , 9.383 , true , 1421.581665 , 1148.342773 , 168.366928 , 78.054733 , 0 , false , false , false , false , 19:47:21:802
1 , 9.593 , true , 1448.342651 , 1271.273315 , 168.366928 , 74.425606 , 0 , false , false , false , false , 19:47:22:12
1 , 9.802 , true , 1491.328369 , 1389.093506 , 168.366928 , 58.081474 , 0 , false , false , false , false , 19:47:22:222
1 , 10.012 , true , 1555.171509 , 1497.479126 , 168.366928 , 58.081474 , 0 , false , false , false , false , 19:47:22:431
1 , 10.222 , true , 1614.438965 , 1608.200928 , 168.366928 , 72.597923 , 0 , false , false , false , false , 19:47:22:641
1 , 10.431 , true , 1655.241089 , 1727.195312 , 168.366928 , 72.597923 , 0 , false , false , false , false , 19:47:22:851
1 , 10.641 , true , 1692.665527 , 1847.314575 , 168.366928 , 79.857162 , 0 , false , false , false , false , 19:47:23:60
1 , 10.851 , true , 1714.448242 , 1971.117798 , 168.366928 , 83.486282 , 0 , false , false , false , false , 19:47:23:270
1 , 11.061 , true , 1729.353149 , 2096.052979 , 168.366928 , 83.486282 , 0 , false , false , false , false , 19:47:23:480
1 , 11.27 , true , 1751.744507 , 2219.605469 , 168.366928 , 63.524704 , 0 , false , false , false , false , 19:47:23:689
1 , 11.48 , true , 1801.715576 , 2334.9729 , 168.366928 , 63.524704 , 0 , false , false , false , false , 19:47:23:899
1 , 11.69 , true , 1857.306519 , 2447.835449 , 168.366928 , 63.524704 , 0 , false , false , false , false , 19:47:24:109
1 , 11.899 , true , 1913.361816 , 2560.489014 , 168.366928 , 63.524704 , 0 , false , false , false , false , 19:47:24:318
1 , 12.109 , true , 1959.229736 , 2677.418701 , 168.366928 , 76.230644 , 0 , false , false , false , false , 19:47:24:528
1 , 12.319 , true , 1990.908691 , 2799.195801 , 168.366928 , 76.230644 , 0 , false , false , false , false , 19:47:24:738
1 , 12.529 , true , 2032.80542 , 2917.433594 , 168.366928 , 58.085182 , 0 , true , false , false , false , 19:47:24:948
1 , 12.738 , true , 2091.966064 , 3028.424805 , 168.366928 , 74.422562 , 0 , false , false , false , false , 19:47:25:157
1 , 12.948 , true , 2119.112305 , 3150.493652 , 168.366928 , 98.011703 , 0 , false , false , false , false , 19:47:25:367
1 , 13.158 , true , 2100.013428 , 3274.371338 , 168.366928 , 107.084496 , 0 , true , false , false , false , 19:47:25:577
1 , 13.368 , true , 2064.608154 , 3395.145264 , 168.366928 , 107.084496 , 0 , true , false , false , false , 19:47:25:787
1 , 13.577 , true , 2025.483276 , 3514.660889 , 168.366928 , 119.78627 , 0 , true , false , false , false , 19:47:25:996
1 , 13.787 , true , 1965.868896 , 3625.403564 , 168.366928 , 121.600853 , 0 , true , false , false , false , 19:47:26:206
1 , 13.997 , true , 1900.452881 , 3732.875732 , 168.366928 , 121.600853 , 0 , true , false , false , false , 19:47:26:416
1 , 14.206 , true , 1834.570312 , 3840.055176 , 168.366928 , 121.600853 , 0 , true , false , false , false , 19:47:26:625
1 , 14.416 , true , 1779.039551 , 3952.636719 , 168.366928 , 107.083908 , 0 , true , false , false , false , 19:47:26:835
1 , 14.626 , true , 1738.396729 , 4071.704346 , 168.366928 , 117.971161 , 0 , true , false , false , false , 19:47:27:45
1 , 14.835 , true , 1679.943726 , 4182.962891 , 168.366928 , 121.600311 , 0 , true , false , false , false , 19:47:27:254
1 , 15.045 , true , 1614.801758 , 4290.594727 , 168.366928 , 116.15654 , 0 , true , false , false , false , 19:47:27:464
1 , 15.255 , true , 1566.610229 , 4406.378418 , 168.366928 , 103.454803 , 0 , true , false , false , false , 19:47:27:674
1 , 15.465 , true , 1535.33374 , 4528.268066 , 168.366928 , 103.454803 , 0 , false , false , false , false , 19:47:27:884
1 , 15.674 , true , 1496.95459 , 4647.84082 , 168.366928 , 116.15654 , 0 , false , true , false , false , 19:47:28:93
1 , 15.884 , true , 1443.434814 , 4761.687988 , 168.366928 , 116.15654 , 0 , false , true , false , false , 19:47:28:303
1 , 16.094 , true , 1390.341187 , 4875.692383 , 168.366928 , 103.454521 , 0 , false , true , false , false , 19:47:28:513
1 , 16.302999 , true , 1368.074341 , 4998.773438 , 168.366928 , 79.864655 , 0 , false , true , false , false , 19:47:28:722
1 , 16.513 , true , 1388.987305 , 5122.533203 , 168.366928 , 74.421036 , 0 , false , true , false , false , 19:47:28:932
1 , 16.723 , true , 1421.702271 , 5244.012695 , 168.366928 , 74.421036 , 0 , false , true , false , false , 19:47:29:142
1 , 16.933001 , true , 1463.160156 , 5362.570801 , 168.366928 , 54.452728 , 0 , false , true , false , false , 19:47:29:352
1 , 17.142 , true , 1534.371826 , 5466.101074 , 168.366928 , 50.823662 , 0 , false , false , false , false , 19:47:29:561
1 , 17.351999 , true , 1612.450562 , 5564.746582 , 168.366928 , 59.896317 , 0 , false , false , false , true , 19:47:29:771
1 , 17.562 , true , 1674.022339 , 5674.254883 , 168.366928 , 65.339973 , 0 , false , false , false , true , 19:47:29:981
1 , 17.771 , true , 1727.307007 , 5788.220215 , 168.366928 , 63.525406 , 0 , false , false , false , true , 19:47:30:190
1 , 17.981001 , true , 1793.121582 , 5894.910645 , 168.366928 , 39.933693 , 0 , false , false , false , true , 19:47:30:400
1 , 18.191 , true , 1891.922241 , 5971.656738 , 168.366928 , 25.417269 , 0 , false , false , false , true , 19:47:30:610
1 , 18.4 , true , 2004.269897 , 6028.243164 , 168.366928 , 25.417269 , 0 , false , false , false , true , 19:47:30:820
1 , 18.610001 , true , 2111.749756 , 6093.009766 , 168.366928 , 41.749855 , 0 , false , false , false , true , 19:47:31:29
1 , 18.82 , true , 2207.500732 , 6174.592285 , 168.366928 , 41.749855 , 0 , false , false , false , true , 19:47:31:239
1 , 19.028999 , true , 2301.193604 , 6258.554688 , 168.366928 , 49.00806 , 0 , false , false , false , true , 19:47:31:448
1 , 19.239 , true , 2380.713135 , 6355.776855 , 168.366928 , 56.266224 , 0 , false , false , false , true , 19:47:31:658
1 , 19.448999 , true , 2451.067383 , 6460.091797 , 168.366928 , 63.525311 , 0 , false , false , false , false , 19:47:31:868
1 , 19.659 , true , 2501.504883 , 6574.938477 , 168.366928 , 74.412781 , 0 , false , false , false , false , 19:47:32:78
1 , 19.868 , true , 2536.954102 , 6695.644043 , 168.366928 , 74.412781 , 0 , false , false , false , false , 19:47:32:287
1 , 20.077999 , true , 2561.019775 , 6818.816406 , 168.366928 , 90.743729 , 0 , false , false , false , false , 19:47:32:497
1 , 20.288 , true , 2562.926758 , 6944.587402 , 168.366928 , 90.743729 , 0 , false , false , false , false , 19:47:32:707
1 , 20.497 , true , 2561.381104 , 7070.416992 , 168.366928 , 96.187378 , 0 , false , false , false , false , 19:47:32:916
1 , 20.707001 , true , 2543.384521 , 7194.733887 , 168.366928 , 103.445602 , 0 , false , false , false , false , 19:47:33:126
1 , 20.917 , true , 2513.628174 , 7316.972168 , 168.366928 , 110.709991 , 0 , true , false , false , false , 19:47:33:336
1 , 21.125999 , true , 2471.824463 , 7435.652344 , 168.366928 , 110.709991 , 0 , true , false , false , false , 19:47:33:545
1 , 21.336 , true , 2416.291504 , 7548.12207 , 168.366928 , 128.855438 , 0 , true , false , false , false , 19:47:33:755
1 , 21.546 , true , 2340.282715 , 7648.342773 , 168.366928 , 128.855438 , 0 , false , false , false , false , 19:47:33:965
1 , 21.756001 , true , 2264.39917 , 7748.590332 , 168.366928 , 114.339111 , 0 , false , false , false , false , 19:47:34:175
1 , 21.965 , true , 2218.07666 , 7864.891602 , 168.366928 , 99.822357 , 0 , false , false , false , false , 19:47:34:384
1 , 22.174999 , true , 2193.868408 , 7988.334473 , 168.366928 , 99.822357 , 0 , true , false , false , false , 19:47:34:594
1 , 22.385 , true , 2180.322998 , 8113.146973 , 168.366928 , 81.676849 , 0 , true , false , false , false , 19:47:34:804
1 , 22.594999 , true , 2193.170654 , 8238.243164 , 168.366928 , 81.676849 , 0 , true , false , false , false , 19:47:35:14
1 , 22.804001 , true , 2217.18457 , 8361.541992 , 168.366928 , 63.530331 , 0 , true , false , false , false , 19:47:35:223
1 , 23.014 , true , 2277.052734 , 8471.625 , 168.366928 , 50.815491 , 0 , true , false , false , false , 19:47:35:433
1 , 23.224001 , true , 2354.718506 , 8570.597656 , 168.366928 , 50.815491 , 0 , true , false , false , false , 19:47:35:643
1 , 23.433001 , true , 2434.054199 , 8668.240234 , 168.366928 , 50.815491 , 0 , true , false , false , false , 19:47:35:852
1 , 23.643 , true , 2519.571289 , 8760.224609 , 168.366928 , 30.847544 , 0 , true , false , false , false , 19:47:36:62
1 , 23.853001 , true , 2625.15918 , 8828.404297 , 168.366928 , 32.662086 , 0 , true , false , false , false , 19:47:36:272
1 , 24.063 , true , 2724.430908 , 8904.96875 , 168.366928 , 56.260582 , 0 , true , false , false , false , 19:47:36:482
1 , 24.271999 , true , 2790.698486 , 9011.232422 , 168.366928 , 68.97319 , 0 , true , false , false , false , 19:47:36:691
1 , 24.482 , true , 2838.055664 , 9127.77832 , 168.366928 , 68.97319 , 0 , false , false , false , false , 19:47:36:901
1 , 24.691999 , true , 2877.321045 , 9247.102539 , 168.366928 , 87.119469 , 0 , false , false , false , false , 19:47:37:111
1 , 24.900999 , true , 2882.306885 , 9372.499023 , 168.366928 , 94.377632 , 0 , false , false , false , false , 19:47:37:320
1 , 25.111 , true , 2873.48291 , 9497.987305 , 168.366928 , 101.635841 , 0 , false , false , false , false , 19:47:37:530
1 , 25.320999 , true , 2840.094238 , 9618.643555 , 168.366928 , 121.597809 , 0 , false , false , false , false , 19:47:37:740
1 , 25.531 , true , 2778.443604 , 9728.260742 , 168.366928 , 121.597809 , 0 , true , false , false , false , 19:47:37:950
1 , 25.74 , true , 2712.078369 , 9835.132812 , 168.366928 , 130.670471 , 0 , true , false , false , false , 19:47:38:159
1 , 25.950001 , true , 2624.714844 , 9924.737305 , 168.366928 , 154.26123 , 0 , true , false , false , false , 19:47:38:369
1 , 26.16 , true , 2510.699951 , 9976.575195 , 168.366928 , 165.148468 , 0 , true , false , false , false , 19:47:38:579
1 , 26.368999 , true , 2389.622803 , 10010.727539 , 168.366928 , 165.148468 , 0 , true , false , false , false , 19:47:38:788
1 , 26.579 , true , 2268.050781 , 10043.138672 , 168.366928 , 165.148468 , 0 , true , false , false , false , 19:47:38:998
1 , 26.789 , true , 2146.450195 , 10075.410156 , 168.366928 , 165.148468 , 0 , true , false , false , false , 19:47:39:208
1 , 26.997999 , true , 2025.873047 , 10111.014648 , 168.366928 , 150.632141 , 0 , true , false , false , false , 19:47:39:417
1 , 27.208 , true , 1916.558228 , 10172.879883 , 168.366928 , 145.188416 , 0 , false , false , false , false , 19:47:39:627
1 , 27.417999 , true , 1812.703003 , 10243.895508 , 168.366928 , 145.188416 , 0 , false , false , false , false , 19:47:39:837
1 , 27.628 , true , 1709.363525 , 10315.650391 , 168.366928 , 145.188416 , 0 , false , false , false , false , 19:47:40:47
1 , 27.837 , true , 1602.720215 , 10382.041992 , 168.366928 , 163.333939 , 0 , false , false , false , false , 19:47:40:256
1 , 28.047001 , true , 1484.297607 , 10424.28125 , 168.366928 , 163.333939 , 0 , false , false , false , false , 19:47:40:466
1 , 28.257 , true , 1363.919922 , 10460.878906 , 168.366928 , 165.148468 , 0 , false , false , false , false , 19:47:40:676
1 , 28.466 , true , 1240.335571 , 10482.226562 , 168.366928 , -176.702774 , 0 , false , false , false , false , 19:47:40:885
1 , 28.676001 , true , 1114.601196 , 10478.768555 , 168.366928 , -176.702774 , 0 , false , false , false , false , 19:47:41:95
1 , 28.886 , true , 988.920532 , 10474.261719 , 168.366928 , 170.595459 , 0 , false , false , false , false , 19:47:41:305
1 , 29.096001 , true , 866.85907 , 10501.561523 , 168.366928 , 147.006119 , 0 , true , false , false , false , 19:47:41:515
1 , 29.305 , true , 758.761047 , 10565.646484 , 168.366928 , 145.19165 , 0 , true , false , false , false , 19:47:41:724
1 , 29.514999 , true , 655.038452 , 10636.84668 , 168.366928 , 147.006119 , 0 , true , false , false , false , 19:47:41:934
1 , 29.725 , true , 544.168091 , 10695.314453 , 168.366928 , 170.595215 , 0 , true , false , false , false , 19:47:42:144
1 , 29.934 , true , 421.053833 , 10720.517578 , 168.366928 , 172.409775 , 0 , true , false , false , false , 19:47:42:353
1 , 30.143999 , true , 296.303162 , 10736.925781 , 168.366928 , -178.517532 , 0 , true , false , false , false , 19:47:42:563
1 , 30.354 , true , 171.546463 , 10726.332031 , 168.366928 , -162.186493 , 0 , true , false , false , false , 19:47:42:773
1 , 30.563 , true , 50.813843 , 10691.024414 , 168.366928 , -162.186493 , 0 , false , false , false , false , 19:47:42:982
1 , 30.773001 , true , -71.90892 , 10665.117188 , 168.366928 , 174.223251 , 0 , false , false , false , false , 19:47:43:192
1 , 30.983 , true , -196.180191 , 10680.928711 , 168.366928 , 163.335953 , 0 , true , false , false , false , 19:47:43:402
1 , 31.191999 , true , -317.098969 , 10715.600586 , 168.366928 , 156.077805 , 0 , true , false , false , false , 19:47:43:611
1 , 31.402 , true , -427.873535 , 10773.876953 , 168.366928 , 132.488449 , 0 , true , false , false , false , 19:47:43:821
1 , 31.612 , true , -512.260193 , 10866.731445 , 168.366928 , 125.228943 , 0 , true , false , false , false , 19:47:44:31
1 , 31.820999 , true , -585.921753 , 10968.716797 , 168.366928 , 125.228943 , 0 , true , false , false , false , 19:47:44:241
1 , 32.030998 , true , -658.585999 , 11071.424805 , 168.366928 , 125.228943 , 0 , true , false , false , false , 19:47:44:450
1 , 32.241001 , true , -733.943726 , 11172.064453 , 168.366928 , 139.745255 , 0 , true , false , false , false , 19:47:44:660
1 , 32.451 , true , -827.502991 , 11256.014648 , 168.366928 , 141.559845 , 0 , false , false , false , false , 19:47:44:870
1 , 32.66 , true , -925.701538 , 11334.767578 , 168.366928 , 141.559845 , 0 , false , false , false , false , 19:47:45:79
1 , 32.869999 , true , -1027.019409 , 11409.126953 , 168.366928 , 157.890778 , 0 , false , false , false , false , 19:47:45:289
1 , 33.080002 , true , -1145.053223 , 11450.464844 , 168.366928 , 176.036224 , 0 , false , false , false , false , 19:47:45:499
1 , 33.289001 , true , -1270.168823 , 11463.338867 , 168.366928 , 176.036224 , 0 , false , false , false , false , 19:47:45:708
1 , 33.499001 , true , -1395.703125 , 11471.441406 , 168.366928 , -174.891022 , 0 , false , false , false , false , 19:47:45:918
1 , 33.709 , true , -1519.661011 , 11453.382812 , 168.366928 , -160.37384 , 0 , false , false , false , false , 19:47:46:128
1 , 33.918999 , true , -1639.041504 , 11413.669922 , 168.366928 , -160.37384 , 0 , false , false , false , false , 19:47:46:338
1 , 34.127998 , true , -1752.415771 , 11360.089844 , 168.366928 , -138.599289 , 0 , false , false , false , false , 19:47:46:547
1 , 34.338001 , true , -1850.409302 , 11281.271484 , 168.366928 , -138.599289 , 0 , false , false , false , false , 19:47:46:757
1 , 34.548 , true , -1952.657959 , 11208.56543 , 168.366928 , -162.194702 , 0 , false , false , false , false , 19:47:46:967
1 , 34.757 , true , -2071.9729 , 11169.533203 , 168.366928 , -167.638321 , 0 , false , false , false , false , 19:47:47:176
1 , 34.966999 , true , -2194.93457 , 11143.101562 , 168.366928 , -178.525604 , 0 , false , false , false , false , 19:47:47:386
1 , 35.176998 , true , -2319.965332 , 11147.185547 , 168.366928 , 157.88533 , 0 , false , false , false , false , 19:47:47:596
1 , 35.387001 , true , -2438.197754 , 11189.736328 , 168.366928 , 156.070801 , 0 , false , false , false , false , 19:47:47:806
1 , 35.596001 , true , -2551.962646 , 11243.216797 , 168.366928 , 141.554428 , 0 , false , false , false , false , 19:47:48:15
1 , 35.806 , true , -2651.344727 , 11320.092773 , 168.366928 , 137.92511 , 0 , false , false , false , false , 19:47:48:225
1 , 36.015999 , true , -2745.874512 , 11403.09668 , 168.366928 , 146.997894 , 0 , false , false , false , false , 19:47:48:435
1 , 36.224998 , true , -2848.772705 , 11475.452148 , 168.116898 , 146.997894 , 0 , false , false , false , false , 19:47:48:644
1 , 36.435001 , true , -2946.356201 , 11554.34082 , 168.116898 , 125.212944 , 0 , false , false , false , false , 19:47:48:854
1 , 36.645 , true , -3023.400391 , 11653.723633 , 168.116898 , 125.212944 , 0 , false , false , false , false , 19:47:49:64
1 , 36.854 , true , -3097.081299 , 11755.685547 , 168.116898 , 134.285629 , 0 , false , false , false , false , 19:47:49:274
1 , 37.063999 , true , -3188.538574 , 11841.490234 , 168.116898 , 145.172913 , 0 , false , false , false , false , 19:47:49:483
1 , 37.273998 , true , -3290.807373 , 11914.77832 , 168.116898 , 145.172913 , 0 , false , false , false , false , 19:47:49:693
1 , 37.484001 , true , -3396.585449 , 11982.6875 , 168.116898 , 161.507782 , 0 , false , false , false , false , 19:47:49:903
1 , 37.693001 , true , -3517.011475 , 12016.297852 , 168.116898 , -174.903137 , 0 , false , false , false , false , 19:47:50:112
1 , 37.903 , true , -3640.901367 , 12000.162109 , 168.116898 , -151.314072 , 0 , false , false , false , false , 19:47:50:322
1 , 38.112999 , true , -3752.571533 , 11942.682617 , 168.116898 , -147.684982 , 0 , false , false , false , false , 19:47:50:532
1 , 38.321999 , true , -3859.390381 , 11876.208984 , 168.116898 , -145.870407 , 0 , false , false , false , false , 19:47:50:741
1 , 38.532001 , true , -3957.107178 , 11797.544922 , 168.116898 , -131.354004 , 0 , false , false , false , false , 19:47:50:951
1 , 38.742001 , true , -4042.02002 , 11704.729492 , 168.116898 , -131.354004 , 0 , false , false , false , false , 19:47:51:161
1 , 38.951 , true , -4132.488281 , 11617.759766 , 168.116898 , -153.128632 , 0 , false , false , false , false , 19:47:51:370
1 , 39.160999 , true , -4246.463867 , 11566.449219 , 168.116898 , -176.719116 , 0 , false , false , false , false , 19:47:51:580
1 , 39.370998 , true , -4371.706055 , 11559.533203 , 168.116898 , 176.022659 , 0 , false , false , false , false , 19:47:51:790
1 , 39.581001 , true , -4497.297852 , 11567.114258 , 168.116898 , 170.577469 , 0 , false , false , false , false , 19:47:52:0
1 , 39.790001 , true , -4619.327148 , 11595.720703 , 168.116898 , 156.061081 , 0 , false , false , false , false , 19:47:52:209
1 , 40.0 , true , -4735.324707 , 11644.395508 , 168.116898 , 156.061081 , 0 , false , false , false , false , 19:47:52:419
1 , 40.209999 , true , -4850.402344 , 11695.24707 , 168.116898 , 157.875656 , 0 , false , false , false , false , 19:47:52:629
1 , 40.418999 , true , -4970.296387 , 11731.795898 , 168.116898 , -178.535202 , 0 , false , false , false , false , 19:47:52:838
1 , 40.629002 , true , -5094.961914 , 11723.119141 , 168.116898 , -154.945999 , 0 , false , false , false , false , 19:47:53:48
1 , 40.839001 , true , -5205.945801 , 11665.725586 , 168.116898 , -131.353821 , 0 , false , false , false , false , 19:47:53:258
1 , 41.048 , true , -5292.859375 , 11574.973633 , 168.116898 , -129.53923 , 0 , false , false , false , false , 19:47:53:467
1 , 41.257999 , true , -5373.539551 , 11478.442383 , 168.116898 , -129.53923 , 0 , false , false , false , false , 19:47:53:677
1 , 41.467999 , true , -5456.332031 , 11383.740234 , 168.116898 , -144.06778 , 0 , false , false , false , false , 19:47:53:887
1 , 41.678001 , true , -5561.340332 , 11315.818359 , 168.116898 , -167.658768 , 0 , false , false , false , false , 19:47:54:97
1 , 41.887001 , true , -5683.696777 , 11287.797852 , 168.116898 , -173.102509 , 0 , false , false , false , false , 19:47:54:306
1 , 42.097 , true , -5808.756836 , 11275.067383 , 168.116898 , 172.380188 , 0 , false , false , false , false , 19:47:54:516
1 , 42.306999 , true , -5932.363281 , 11295.791992 , 168.116898 , 161.492935 , 0 , false , false , false , false , 19:47:54:726
1 , 42.515999 , true , -6052.239258 , 11333.950195 , 168.116898 , 161.492935 , 0 , false , false , false , false , 19:47:54:935
1 , 42.726002 , true , -6170.75293 , 11376.008789 , 168.116898 , 148.791092 , 0 , true , false , false , false , 19:47:55:145
1 , 42.936001 , true , -6274.290527 , 11446.306641 , 168.116898 , 132.460236 , 0 , true , false , false , false , 19:47:55:355
1 , 43.145 , true , -6361.674316 , 11536.787109 , 168.116898 , 132.460236 , 0 , true , false , false , false , 19:47:55:564
1 , 43.355 , true , -6446.817871 , 11629.417969 , 168.116898 , 132.460236 , 0 , true , false , false , false , 19:47:55:774
1 , 43.564999 , true , -6531.78418 , 11722.232422 , 168.116898 , 132.460236 , 0 , true , false , false , false , 19:47:55:984
1 , 43.775002 , true , -6616.745117 , 11815.060547 , 168.116898 , 132.460236 , 0 , true , false , false , false , 19:47:56:194
1 , 43.984001 , true , -6701.683105 , 11907.863281 , 168.116898 , 132.460236 , 0 , true , false , false , false , 19:47:56:403
1 , 44.194 , true , -6786.621094 , 12000.666016 , 168.116898 , 132.460236 , 0 , true , false , false , false , 19:47:56:613
1 , 44.403999 , true , -6871.721191 , 12093.354492 , 168.116898 , 137.907883 , 0 , true , false , false , false , 19:47:56:823
1 , 44.613998 , true , -6970.149902 , 12171.004883 , 168.116898 , 152.424271 , 0 , true , false , false , false , 19:47:57:33
1 , 44.823002 , true , -7080.440918 , 12231.508789 , 168.116898 , 152.424271 , 0 , true , false , false , false , 19:47:57:242
1 , 45.033001 , true , -7191.955566 , 12289.753906 , 168.116898 , 157.867905 , 0 , true , false , false , false , 19:47:57:452
1 , 45.243999 , true , -7310.750488 , 12332.989258 , 168.116898 , 165.278305 , 0 , true , false , false , false , 19:47:57:663
1 , 45.453999 , true , -7432.165039 , 12365.939453 , 168.116898 , 165.278305 , 0 , false , false , false , false , 19:47:57:873
1 , 45.662998 , true , -7553.939453 , 12397.519531 , 168.116898 , 172.536438 , 0 , false , false , false , false , 19:47:58:82
1 , 45.873001 , true , -7678.875488 , 12405.301758 , 168.116898 , -163.874405 , 0 , false , false , false , false , 19:47:58:292
1 , 46.083 , true , -7797.375488 , 12365.630859 , 168.116898 , -143.91362 , 0 , false , false , false , false , 19:47:58:502
1 , 46.292 , true , -7901.992188 , 12295.806641 , 168.116898 , -143.91362 , 0 , false , false , false , false , 19:47:58:711
1 , 46.501999 , true , -8006.566895 , 12226.05957 , 168.116898 , -160.246735 , 0 , false , false , false , false , 19:47:58:921
1 , 46.712002 , true , -8126.239746 , 12189.847656 , 168.116898 , 176.164139 , 0 , false , false , false , false , 19:47:59:131
1 , 46.921001 , true , -8250.991211 , 12200.898438 , 168.116898 , 165.276779 , 0 , false , false , false , false , 19:47:59:340
1 , 47.131001 , true , -8373.154297 , 12230.936523 , 168.116898 , 165.276779 , 0 , false , false , false , false , 19:47:59:550
1 , 47.341 , true , -8491.583008 , 12272.498047 , 168.116898 , 143.495483 , 0 , false , false , false , false , 19:47:59:760
1 , 47.550999 , true , -8592.84375 , 12346.705078 , 168.116898 , 138.051773 , 0 , false , false , false , false , 19:47:59:970
1 , 47.759998 , true , -8694.731445 , 12419.908203 , 168.116898 , 161.640945 , 0 , false , false , false , false , 19:48:0:179
1 , 47.970001 , true , -8815.021484 , 12453.835938 , 168.116898 , -174.769867 , 0 , false , false , false , false , 19:48:0:389
1 , 48.18 , true , -8940.520508 , 12447.581055 , 168.116898 , -172.955338 , 0 , false , false , false , false , 19:48:0:599
1 , 48.389 , true , -9064.734375 , 12428.142578 , 168.116898 , -156.611755 , 0 , false , false , false , false , 19:48:0:808
1 , 48.598999 , true , -9178.183594 , 12374.838867 , 168.116898 , -145.723358 , 0 , false , false , false , false , 19:48:1:18
1 , 48.808998 , true , -9283.163086 , 12305.506836 , 168.116898 , -142.094345 , 0 , false , false , false , false , 19:48:1:228
1 , 49.019001 , true , -9376.710938 , 12221.927734 , 168.116898 , -129.392441 , 0 , false , false , false , false , 19:48:1:438
1 , 49.228001 , true , -9459.279297 , 12127.027344 , 168.116898 , -140.279709 , 0 , false , false , false , false , 19:48:1:647
1 , 49.438 , true , -9560.185547 , 12053.014648 , 168.116898 , -163.873688 , 0 , false , false , false , false , 19:48:1:857
1 , 49.647999 , true , -9681.557617 , 12023.311523 , 168.116898 , 172.535141 , 0 , false , false , false , false , 19:48:2:67
1 , 49.856998 , true , -9804.723633 , 12044.473633 , 168.116898 , 148.93808 , 0 , false , false , false , false , 19:48:2:276
1 , 50.067001 , true , -9916.148438 , 12102.665039 , 168.116898 , 148.93808 , 0 , false , false , false , false , 19:48:2:486
1 , 50.277 , true , -10024.241211 , 12167.040039 , 168.116898 , 148.93808 , 0 , false , false , false , false , 19:48:2:696
1 , 50.487 , true , -10129.405273 , 12235.932617 , 168.116898 , 132.598907 , 0 , false , false , false , false , 19:48:2:906
1 , 50.695999 , true , -10215.805664 , 12327.216797 , 168.116898 , 128.969757 , 0 , false , false , false , false , 19:48:3:115
1 , 50.905998 , true , -10295.724609 , 12424.390625 , 168.116898 , 134.414124 , 0 , false , false , false , false , 19:48:3:325
1 , 51.116001 , true , -10389.261719 , 12507.834961 , 168.116898 , 148.930511 , 0 , false , false , false , false , 19:48:3:535
1 , 51.325001 , true , -10495.668945 , 12574.953125 , 168.116898 , 148.930511 , 0 , false , false , false , false , 19:48:3:744
1 , 51.535 , true , -10603.344727 , 12640.075195 , 168.116898 , 148.930511 , 0 , false , false , false , false , 19:48:3:954
1 , 51.744999 , true , -10709.905273 , 12706.895508 , 168.116898 , 143.485443 , 0 , false , false , false , false , 19:48:4:164
1 , 51.955002 , true , -10818.302734 , 12770.237305 , 168.116898 , 167.092468 , 0 , false , false , false , false , 19:48:4:374
1 , 52.164001 , true , -10941.31543 , 12792.591797 , 168.116898 , -169.310059 , 0 , false , false , false , false , 19:48:4:583
